	status	message	query	IP	country	countryCode	region	regionName	city	zip	lat	lon	timezone	isp	org	as
930	success		81.45.55.152	81.45.55.152	Spain	ES	MD	Madrid	Madrid	28760	40.5167	-3.66479	Europe/Madrid	Telefonica de Espana SAU	RIMA (Red IP Multi Acceso)	AS3352 TELEFONICA DE ESPANA
931	success		84.123.168.153	84.123.168.153	Spain	ES	MD	Madrid	Madrid	28042	40.4511	-3.60322	Europe/Madrid	Ono	Cableuropa - ONO, ONO net in whole Spain	AS6739 VODAFONE ONO, S.A.
932	success		81.34.78.156	81.34.78.156	Spain	ES	MD	Madrid	San Sebastián de los Reyes	28701	40.5443	-3.6159	Europe/Madrid	Telefonica de Espana SAU	RIMA (Red IP Multi Acceso)	AS3352 TELEFONICA DE ESPANA
933	success		88.12.191.185	88.12.191.185	Spain	ES	PV	Basque Country	Bilbao	48006	43.2626	-2.9238	Europe/Madrid	Telefonica de Espana SAU	RIMA (Red IP Multi Acceso)	AS3352 TELEFONICA DE ESPANA
934	success		89.29.152.238	89.29.152.238	Spain	ES	CM	Castille-La Mancha	Almansa	02640	38.8731	-1.0921	Europe/Madrid	TV ALMANSA, S.L.	TV ALMANSA, S.L.	AS41368 TV ALMANSA, S.L.
935	success		88.26.227.110	88.26.227.110	Spain	ES	CT	Catalonia	Barcelona	08034	41.387	2.1701	Europe/Madrid	Telefonica de Espana SAU	RIMA (Red IP Multi Acceso)	AS3352 TELEFONICA DE ESPANA
936	success		220.181.108.105	220.181.108.105	China	CN	BJ	Beijing	Beijing		39.9042	116.407	Asia/Shanghai	IDC, China Telecommunications Corporation		AS23724 IDC, China Telecommunications Corporation
937	success		83.36.196.7	83.36.196.7	Spain	ES	MD	Madrid	Madrid	28050	40.5167	-3.66479	Europe/Madrid	Telefonica de Espana SAU	RIMA (Red IP Multi Acceso)	AS3352 TELEFONICA DE ESPANA
938	success		123.125.71.40	123.125.71.40	China	CN	BJ	Beijing	Beijing		39.9075	116.3972	Asia/Shanghai	China Unicom Beijing Province Network		AS4808 China Unicom Beijing Province Network
939	success		81.45.53.212	81.45.53.212	Spain	ES	MD	Madrid	Madrid	28760	40.5167	-3.66479	Europe/Madrid	Telefonica de Espana SAU	RIMA (Red IP Multi Acceso)	AS3352 TELEFONICA DE ESPANA
940	success		195.55.133.108	195.55.133.108	Spain	ES	CM	Castille-La Mancha	Toledo	45004	39.8675	-4.03038	Europe/Madrid	Eurocaja Rural		AS3352 TELEFONICA DE ESPANA
941	success		193.162.26.10	193.162.26.10	Denmark	DK	84	Capital Region	Hedehusene	2640	55.648	12.1647	Europe/Copenhagen	DSV Panalpina A/S	DSV Panalpina	AS49362 DSV Panalpina A/S
942	success		80.30.16.194	80.30.16.194	Spain	ES	MD	Madrid	Madrid	28050	40.5167	-3.66479	Europe/Madrid	TDENET (Red de servicios IP)		AS3352 TELEFONICA DE ESPANA
943	success		190.239.244.81	190.239.244.81	Peru	PE	LMA	Lima	Lima		-12.0464	-77.0428	America/Lima	Telefonica del Peru S.A.A.	pe-tdp-erx14	AS6147 Telefonica del Peru S.A.A.
944	success		79.145.247.215	79.145.247.215	Spain	ES	MD	Madrid	Madrid	28050	40.5167	-3.66479	Europe/Madrid	RIMA (Red IP Multi Acceso)		AS3352 TELEFONICA DE ESPANA
945	success		84.124.18.210	84.124.18.210	Spain	ES	AN	Andalusia	La Gangosa	04720	36.8011	-2.64725	Europe/Madrid	Ono		AS6739 VODAFONE ONO, S.A.
946	success		80.174.75.1	80.174.75.1	Spain	ES	CT	Catalonia	Sabadell	08201	41.5374	2.1022	Europe/Madrid	Ono	ONO_ADSL	AS6739 VODAFONE ONO, S.A.
947	success		84.114.167.130	84.114.167.130	Austria	AT	9	Vienna	Vienna	1090	48.2324	16.3518	Europe/Vienna	Liberty Global Operations B.V	Liberty Global B.V.	AS8412 T-Mobile Austria GmbH
948	success		95.19.92.131	95.19.92.131	Spain	ES	IB	Balearic Islands	Alaior	07730	39.931	4.1362	Europe/Madrid	Orange Spain	Jazztel triple play services	AS12479 Orange Espagne SA
949	success		190.105.170.194	190.105.170.194	Panama	PA	8	Provincia de Panama	Panama City	34002	8.9948	-79.523	America/Panama	PaNETma S.A.	PaNETma S.A	AS263795 PaNETma S.A.
950	success		189.203.237.175	189.203.237.175	Mexico	MX	JAL	Jalisco	Guadalajara	44160	20.6762	-103.3469	America/Mexico_City	Total Play Telecomunicaciones SA De CV	Total Play Telecomunicaciones SA De CV	AS17072 TOTAL PLAY TELECOMUNICACIONES SA DE CV
951	success		77.224.86.219	77.224.86.219	Spain	ES	VC	Valencia	Alcasser	46290	39.3636	-0.4304	Europe/Madrid	IPCOM	Comunitel Global S.A.	AS12430 VODAFONE ESPANA S.A.U.
952	success		217.216.36.142	217.216.36.142	Spain	ES	AN	Andalusia	Jerez de la Frontera	11405	36.6949	-6.1247	Europe/Madrid	Ono	ONO_HFC	AS6739 VODAFONE ONO, S.A.
953	success		212.145.69.53	212.145.69.53	Spain	ES	CT	Catalonia	Tarragona	43007	41.1185	1.254	Europe/Madrid	Vodafone-BB Global		AS12430 VODAFONE ESPANA S.A.U.
954	success		83.40.187.142	83.40.187.142	Spain	ES	CT	Catalonia	Sabadell	08206	41.5374	2.1022	Europe/Madrid	Telefonica de Espana SAU	RIMA (Red IP Multi Acceso)	AS3352 TELEFONICA DE ESPANA
955	success		150.241.201.231	150.241.201.231	Spain	ES	PV	Basque Country	Getxo	48991	43.3555	-3.0212	Europe/Madrid	Entidad Publica Empresarial Red.es	Fundacion Tecnalia Research and Innovation	AS766 Entidad Publica Empresarial Red.es
956	success		65.55.215.70	65.55.215.70	Canada	CA	ON	Ontario	Toronto	M5A	43.6532	-79.3832	America/Toronto	Microsoft Corporation	Microsoft Corporation	AS8075 Microsoft Corporation
957	success		81.45.53.102	81.45.53.102	Spain	ES	MD	Madrid	Madrid	28760	40.5167	-3.66479	Europe/Madrid	Telefonica de Espana SAU	RIMA (Red IP Multi Acceso)	AS3352 TELEFONICA DE ESPANA
958	success		82.130.160.93	82.130.160.93	Spain	ES	NC	Navarre	Pamplona	31001	42.8087	-1.6628	Europe/Madrid	Euskaltel S.A.		AS12338 Euskaltel S.A.
959	success		202.46.51.47	202.46.51.47	China	CN	GD	Guangdong	Shenzhen		22.5414	114.123	Asia/Shanghai	Beijing Baidu Netcom Science and Technology Co., Ltd.	Sunrise	AS55967 Beijing Baidu Netcom Science and Technology Co., Ltd.
960	success		157.56.93.187	157.56.93.187	United States	US	WA	Washington	Quincy-moses Lake	98848	47.2342	-119.8525	America/Los_Angeles	Microsoft Corporation	Microsoft Corporation	AS8075 Microsoft Corporation
961	success		157.55.35.36	157.55.35.36	Canada	CA	ON	Ontario	Toronto	M5A	43.6532	-79.3832	America/Toronto	Microsoft Corporation	Microsoft Corporation	AS8075 Microsoft Corporation
962	success		141.212.121.253	141.212.121.253	United States	US	MI	Michigan	Ypsilanti	48198	42.244	-83.5823	America/Detroit	University of Michigan	University of Michigan College of Engineering	AS36375 University of Michigan
963	success		37.14.197.231	37.14.197.231	Spain	ES	CT	Catalonia	Terrassa	08226	41.5705	2.0156	Europe/Madrid	Jazz Telecom S.A	Jazztel triple play services	AS12479 Orange Espagne SA
964	success		83.61.159.209	83.61.159.209	Spain	ES	MD	Madrid	Madrid	28031	40.4163	-3.6934	Europe/Madrid	Telefonica de Espana SAU	RIMA (Red IP Multi Acceso)	AS3352 TELEFONICA DE ESPANA
965	success		220.181.108.100	220.181.108.100	China	CN	BJ	Beijing	Beijing		39.9042	116.407	Asia/Shanghai	IDC, China Telecommunications Corporation		AS23724 IDC, China Telecommunications Corporation
966	success		123.125.71.24	123.125.71.24	China	CN	BJ	Beijing	Beijing		39.9075	116.3972	Asia/Shanghai	China Unicom Beijing Province Network		AS4808 China Unicom Beijing Province Network
967	success		87.218.196.208	87.218.196.208	Spain	ES	CN	Canary Islands	Tacoronte	38350	28.4792	-16.4063	Atlantic/Canary	Orange Spain	Jazztel triple play services	AS12479 Orange Espagne SA
968	success		37.14.176.250	37.14.176.250	Spain	ES	CT	Catalonia	Badalona	08913	41.4473	2.2521	Europe/Madrid	Jazz Telecom S.A	Jazztel triple play services	AS12479 Orange Espagne SA
969	success		190.239.205.113	190.239.205.113	Peru	PE	LIM	Lima region	Huaral		-11.5043	-77.2014	America/Lima	Telefonica del Peru	PE-TDPERX6-LACNIC	AS6147 Telefonica del Peru S.A.A.
970	success		5.8.190.122	5.8.190.122	Spain	ES	MD	Madrid	Madrid	28001	40.4168	-3.70379	Europe/Madrid	Skylogic ES Network	Broadband Services	AS29286 SKYLOGIC S.P.A.
971	success		77.226.207.26	77.226.207.26	Spain	ES	MD	Madrid	Madrid	28017	40.4163	-3.6934	Europe/Madrid	Vodafone Espana S.A.U	Comunitel Global	AS12430 VODAFONE ESPANA S.A.U.
972	success		216.151.137.36	216.151.137.36	United States	US	CA	California	San Jose	95134	37.4084	-121.954	America/Los_Angeles	Cisco Webex LLC	Cisco Spark	AS13445 Cisco Webex LLC
973	success		176.102.37.56	176.102.37.56	Ukraine	UA	32	Kyiv Oblast	Vasylkiv	08600	50.1869	30.3135	Europe/Kiev	"PRIVATE JOINT STOCK COMPANY ""DATAGROUP"""	"PRIVATE JOINT STOCK COMPANY ""DATAGROUP"""	AS3326 PRIVATE JOINT STOCK COMPANY DATAGROUP
974	success		90.174.217.1	90.174.217.1	Spain	ES	CT	Catalonia	Barcelona	08033	41.387	2.1701	Europe/Madrid	Uni2		AS12479 Orange Espagne SA
975	success		213.37.144.69	213.37.144.69	Spain	ES	MD	Madrid	Madrid	28020	40.4163	-3.6934	Europe/Madrid	Ono	PROVIDER, Madritel	AS6739 VODAFONE ONO, S.A.
976	success		207.241.229.237	207.241.229.237	United States	US	CA	California	San Francisco	94118	37.78	-122.465	America/Los_Angeles	Internet Archive	Internet Archive	AS7941 Internet Archive
977	success		188.244.80.136	188.244.80.136	Spain	ES	AR	Aragon	Zaragoza	50003	41.6405	-0.8814	Europe/Madrid	AST network 80		AS49851 Aragonesa de Servicios Telematicos
978	success		89.7.114.32	89.7.114.32	Spain	ES	MD	Madrid	Madrid	28012	40.4163	-3.6934	Europe/Madrid	IPCOM		AS12430 VODAFONE ESPANA S.A.U.
979	success		213.4.194.218	213.4.194.218	Spain	ES	MD	Madrid	Madrid	28001	40.4618	-3.68574	Europe/Madrid	TDETIC		AS3352 TELEFONICA DE ESPANA
980	success		66.249.76.217	66.249.76.217	United States	US	CA	California	Mountain View	94043	37.422	-122.084	America/Los_Angeles	Google LLC	Google LLC	AS15169 Google LLC
981	success		158.109.217.161	158.109.217.161	Spain	ES	CT	Catalonia	Barcelona	08022	41.387	2.1701	Europe/Madrid	Consorci de Serveis Universitaris de Catalunya	Xiuab	AS13041 Consorci de Serveis Universitaris de Catalunya
982	success		213.98.133.235	213.98.133.235	Spain	ES	CT	Catalonia	Sitges	08870	41.2344	1.8125	Europe/Madrid	Telefonica de Espana SAU	TDENET (Red de servicios IP)	AS3352 TELEFONICA DE ESPANA
983	success		188.85.194.73	188.85.194.73	Spain	ES	ML	Melilla	Melilla	52005	35.2852	-2.9495	Africa/Ceuta	Vodafone-BB Global	Vodafone Espana, S.A.U	AS12430 VODAFONE ESPANA S.A.U.
984	success		199.30.24.180	199.30.24.180	United States	US	WA	Washington	Quincy	98848	47.233	-119.852	America/Los_Angeles	Microsoft Corporation	Microsoft Azure Cloud (westus2)	AS8075 Microsoft Corporation
985	success		217.12.16.56	217.12.16.56	Spain	ES	AN	Andalusia	Seville	41006	37.3831	-5.9707	Europe/Madrid	Sociedad Andaluza para el Desarrollo de las Telecomunicaciones S.A.	Nix1 Tesa	AS34285 Sociedad Andaluza para el Desarrollo de las Telecomunicaciones S.A.
986	success		212.97.182.212	212.97.182.212	Spain	ES	NC	Navarre	Tudela	31500	42.0644	-1.5996	Europe/Madrid	Ono	Aragon de Cable - CMs COGULLADA 2	AS6739 VODAFONE ONO, S.A.
987	success		123.125.71.21	123.125.71.21	China	CN	BJ	Beijing	Beijing		39.9075	116.3972	Asia/Shanghai	China Unicom Beijing Province Network		AS4808 China Unicom Beijing Province Network
988	success		131.253.24.21	131.253.24.21	United States	US	VA	Virginia	Ashburn	20149	39.0438	-77.4874	America/New_York	Microsoft Corporation	Microsoft Corp	AS8075 Microsoft Corporation
989	success		194.179.126.154	194.179.126.154	Spain	ES	CT	Catalonia	Barcelona	08042	41.387	2.1701	Europe/Madrid	Telefonica De Espana	Elcorteingles	AS3352 TELEFONICA DE ESPANA
990	success		87.221.33.120	87.221.33.120	Spain	ES	AN	Andalusia	Málaga	29014	36.7162	-4.4161	Europe/Madrid	Orange Spain	Jazztel triple play services	AS12479 Orange Espagne SA
991	success		176.57.142.28	176.57.142.28	Germany	DE	HE	Hesse	Frankfurt am Main	60314	50.1103	8.7147	Europe/Berlin	Ociris GmbH	Gportal	AS56876 Ociris GmbH
992	success		87.223.94.173	87.223.94.173	Spain	ES	AN	Andalusia	Jerez de la Frontera	11593	36.6949	-6.1247	Europe/Madrid	Orange Spain	Jazztel triple play services	AS12479 Orange Espagne SA
993	success		89.130.90.61	89.130.90.61	Spain	ES	MD	Madrid	Alcobendas	28100	40.5458	-3.6443	Europe/Madrid	YIF Network		AS12479 Orange Espagne SA
994	success		95.16.51.41	95.16.51.41	Spain	ES	MD	Madrid	Pozuelo de Alarcón	28223	40.4195	-3.8014	Europe/Madrid	Orange Spain	Jazztel triple play services	AS12479 Orange Espagne SA
995	success		62.151.245.153	62.151.245.153	Spain	ES	PV	Basque Country	Basauri	48970	43.2404	-2.8764	Europe/Madrid	UNI2		AS12479 Orange Espagne SA
996	success		188.76.156.55	188.76.156.55	Spain	ES	PV	Basque Country	Barakaldo	48902	43.2982	-3.0016	Europe/Madrid	Orange Spain	Jazztel triple play services	AS12479 Orange Espagne SA
997	success		65.55.215.49	65.55.215.49	Canada	CA	ON	Ontario	Toronto	M5A	43.6532	-79.3832	America/Toronto	Microsoft Corporation	Microsoft Corporation	AS8075 Microsoft Corporation
998	success		132.3.17.78	132.3.17.78	United States	US	AL	Alabama	Montgomery	36114	32.4033	-86.2383	America/Chicago	DoD Network Information Center	Air Force Systems Networking	AS721 DoD Network Information Center
999	success		213.227.44.137	213.227.44.137	Spain	ES	AN	Andalusia	Granada	18012	37.1918	-3.6095	Europe/Madrid	Ono	Cordoba, Cablemodem, AUNA - ZC SUR	AS6739 VODAFONE ONO, S.A.
1000	success		37.187.48.112	37.187.48.112	France	FR	HDF	Hauts-de-France	Roubaix	59100	50.6916	3.20151	Europe/Paris	OVH SAS	OVH SAS	AS16276 OVH SAS
1001	success		95.61.184.101	95.61.184.101	Spain	ES	CT	Catalonia	Sant Antoni de Vilamajor	08459	41.6684	2.4021	Europe/Madrid	Vodafone Espana S.A.U.	Comunitel Global S.A.	AS12430 VODAFONE ESPANA S.A.U.
1002	success		80.28.193.52	80.28.193.52	Spain	ES	MD	Madrid	Madrid	28760	40.5167	-3.66479	Europe/Madrid	TDENET (Red de servicios IP)		AS3352 TELEFONICA DE ESPANA
1003	success		202.46.62.24	202.46.62.24	China	CN	GD	Guangdong	Shenzhen		22.5414	114.123	Asia/Shanghai	Beijing Baidu Netcom Science and Technology Co., Ltd.	Sunrise	AS55967 Beijing Baidu Netcom Science and Technology Co., Ltd.
1004	success		82.145.216.124	82.145.216.124	United Kingdom	GB	ENG	England	London	W1B	51.5074	-0.127758	Europe/London	Opera Software AS	Opera Software	AS39832 Opera Software AS
1005	success		188.77.46.81	188.77.46.81	Spain	ES	CT	Catalonia	Terrassa	08222	41.5705	2.0156	Europe/Madrid	Orange Spain	Jazztel triple play services	AS12479 Orange Espagne SA
1006	success		189.135.71.208	189.135.71.208	Mexico	MX	JAL	Jalisco	Tizapan el Alto	49400	20.16	-103.0394	America/Mexico_City	Uninet S.A. de C.V	Gestión de direccionamiento UniNet	AS8151 Uninet S.A. de C.V.
1007	success		83.59.16.179	83.59.16.179	Spain	ES	GA	Galicia	A Coruña	15011	43.3675	-8.3969	Europe/Madrid	Telefonica de Espana SAU	RIMA (Red IP Multi Acceso)	AS3352 TELEFONICA DE ESPANA
1008	success		213.60.23.219	213.60.23.219	Spain	ES	GA	Galicia	A Coruña	15003	43.3675	-8.3969	Europe/Madrid	R Cable y Telecomunicaciones Galicia S.A.	Grupo Gallego de Cable	AS12334 R Cable y Telecable Telecomunicaciones, S.A.U.
1009	success		188.79.210.64	188.79.210.64	Spain	ES	VC	Valencia	Valencia	46001	39.4923	-0.4046	Europe/Madrid	Orange Spain	Jazztel triple play services	AS12479 Orange Espagne SA
1010	success		220.181.108.117	220.181.108.117	China	CN	BJ	Beijing	Beijing		39.9042	116.407	Asia/Shanghai	IDC, China Telecommunications Corporation		AS23724 IDC, China Telecommunications Corporation
1011	success		79.156.122.4	79.156.122.4	Spain	ES	CT	Catalonia	Sant Feliu de Llobregat	08980	41.3833	2.0469	Europe/Madrid	RIMA (Red IP Multi Acceso)		AS3352 TELEFONICA DE ESPANA
1012	success		79.159.82.74	79.159.82.74	Spain	ES	CT	Catalonia	Viladecans	08840	41.314	2.0127	Europe/Madrid	RIMA (Red IP Multi Acceso)		AS3352 TELEFONICA DE ESPANA
1013	success		5.10.83.60	5.10.83.60	Netherlands	NL	NH	North Holland	Amsterdam	1012	52.3759	4.8975	Europe/Amsterdam	SoftLayer	IBM - anderssh	AS36351 SoftLayer Technologies Inc.
1014	success		5.10.83.14	5.10.83.14	Netherlands	NL	NH	North Holland	Amsterdam	1012	52.3759	4.8975	Europe/Amsterdam	SoftLayer	Gallant Capital Markets, Ltd.	AS36351 SoftLayer Technologies Inc.
1015	success		46.118.127.106	46.118.127.106	Ukraine	UA	30	Kyiv City	Kiev	38131	50.4501	30.5234	Europe/Kiev	Kyivstar UA	Kyivstar LLC	AS15895 Kyivstar PJSC
1016	success		5.10.83.79	5.10.83.79	Netherlands	NL	NH	North Holland	Amsterdam	1012	52.3759	4.8975	Europe/Amsterdam	SoftLayer	Cognizant Technology Solutions - Demo Account	AS36351 SoftLayer Technologies Inc.
1017	success		5.10.83.2	5.10.83.2	Netherlands	NL	NH	North Holland	Amsterdam	1012	52.3759	4.8975	Europe/Amsterdam	SoftLayer	Gallant Capital Markets, Ltd.	AS36351 SoftLayer Technologies Inc.
1018	success		5.10.83.19	5.10.83.19	Netherlands	NL	NH	North Holland	Amsterdam	1012	52.3759	4.8975	Europe/Amsterdam	SoftLayer	Gallant Capital Markets, Ltd.	AS36351 SoftLayer Technologies Inc.
1019	success		84.125.222.120	84.125.222.120	Spain	ES	AN	Andalusia	El Puerto de Santa María	11500	36.5904	-6.235	Europe/Madrid	Ono	PROVIDER Local Registry	AS6739 VODAFONE ONO, S.A.
1020	success		87.222.207.174	87.222.207.174	Spain	ES	MD	Madrid	Ciempozuelos	28350	40.1621	-3.6166	Europe/Madrid	Orange Spain	Jazztel triple play services	AS12479 Orange Espagne SA
1021	success		83.57.123.180	83.57.123.180	Spain	ES	MD	Madrid	Madrid	28760	40.5167	-3.66479	Europe/Madrid	Telefonica de Espana SAU	RIMA (Red IP Multi Acceso)	AS3352 TELEFONICA DE ESPANA
1022	success		88.15.228.73	88.15.228.73	Spain	ES	GA	Galicia	Santiago de Compostela	15705	42.8769	-8.5471	Europe/Madrid	Telefonica de Espana SAU	RIMA (Red IP Multi Acceso)	AS3352 TELEFONICA DE ESPANA
1023	success		190.202.88.164	190.202.88.164	Venezuela	VE	F	Bolívar	Ciudad Bolívar		8.08828	-63.5536	America/Caracas	CANTV Servicios, Venezuela	CANTV Servicios, Venezuela	AS8048 CANTV Servicios, Venezuela
1024	success		84.123.144.30	84.123.144.30	Spain	ES	CN	Canary Islands	Las Palmas de Gran Canaria	35003	28.1	-15.4098	Atlantic/Canary	Ono	Cableuropa - ONO, ONO net in whole Spain	AS6739 VODAFONE ONO, S.A.
1025	success		157.55.230.158	157.55.230.158	Ireland	IE	L	Leinster	Dublin		53.3498	-6.2603	Europe/Dublin	Microsoft Corporation	Microsoft Corporation	AS8075 Microsoft Corporation
1026	success		88.5.227.131	88.5.227.131	Spain	ES	MD	Madrid	Madrid	28015	40.4163	-3.6934	Europe/Madrid	Telefonica de Espana SAU	RIMA (Red IP Multi Acceso)	AS3352 TELEFONICA DE ESPANA
1027	success		5.10.83.66	5.10.83.66	Netherlands	NL	NH	North Holland	Amsterdam	1012	52.3759	4.8975	Europe/Amsterdam	SoftLayer	Cognizant Technology Solutions - Demo Account	AS36351 SoftLayer Technologies Inc.
1028	success		65.55.219.147	65.55.219.147	United States	US	VA	Virginia	Boydton	23917	36.677696	-78.37471	America/New_York	Microsoft Corporation	Microsoft Azure Cloud (eastus2)	AS8075 Microsoft Corporation
1029	success		5.10.83.29	5.10.83.29	Netherlands	NL	NH	North Holland	Amsterdam	1012	52.3759	4.8975	Europe/Amsterdam	SoftLayer	Gallant Capital Markets, Ltd.	AS36351 SoftLayer Technologies Inc.
1030	success		87.221.48.48	87.221.48.48	Spain	ES	AN	Andalusia	Bollullos de la Mitacion	41110	37.3391	-6.1411	Europe/Madrid	Orange Spain	Jazztel triple play services	AS12479 Orange Espagne SA
1031	success		85.136.169.148	85.136.169.148	Spain	ES	VC	Valencia	Castelló de la Plana	12006	39.9917	-0.0554	Europe/Madrid	Ono	ONO_HFC	AS6739 VODAFONE ONO, S.A.
1032	success		5.10.83.36	5.10.83.36	Netherlands	NL	NH	North Holland	Amsterdam	1012	52.3759	4.8975	Europe/Amsterdam	SoftLayer	IBM - anderssh	AS36351 SoftLayer Technologies Inc.
1033	success		5.10.83.74	5.10.83.74	Netherlands	NL	NH	North Holland	Amsterdam	1012	52.3759	4.8975	Europe/Amsterdam	SoftLayer	Cognizant Technology Solutions - Demo Account	AS36351 SoftLayer Technologies Inc.
1034	success		46.222.169.25	46.222.169.25	Spain	ES	MD	Madrid	Majadahonda	28222	40.4735	-3.87182	Europe/Madrid	XFERA Moviles S.A	Xfera Moviles SA	AS15704 XTRA TELECOM S.A.
1035	success		89.129.120.82	89.129.120.82	Spain	ES	MD	Madrid	Pozuelo de Alarcón	28223	40.4203	-3.80371	Europe/Madrid	YIF Network		AS12479 Orange Espagne SA
1036	success		81.45.53.220	81.45.53.220	Spain	ES	MD	Madrid	Madrid	28760	40.5167	-3.66479	Europe/Madrid	Telefonica de Espana SAU	RIMA (Red IP Multi Acceso)	AS3352 TELEFONICA DE ESPANA
1037	success		69.171.247.116	69.171.247.116	Canada	CA	ON	Ontario	Toronto	M5A	43.6532	-79.3832	America/Toronto	Facebook, Inc.	Facebook, Inc.	AS32934 Facebook, Inc.
1038	success		69.171.247.114	69.171.247.114	Canada	CA	ON	Ontario	Toronto	M5A	43.6532	-79.3832	America/Toronto	Facebook, Inc.	Facebook, Inc.	AS32934 Facebook, Inc.
1039	success		69.171.247.112	69.171.247.112	Canada	CA	ON	Ontario	Toronto	M5A	43.6532	-79.3832	America/Toronto	Facebook, Inc.	Facebook, Inc.	AS32934 Facebook, Inc.
1040	success		69.171.247.118	69.171.247.118	Canada	CA	ON	Ontario	Toronto	M5A	43.6532	-79.3832	America/Toronto	Facebook, Inc.	Facebook, Inc.	AS32934 Facebook, Inc.
1041	success		69.171.247.117	69.171.247.117	Canada	CA	ON	Ontario	Toronto	M5A	43.6532	-79.3832	America/Toronto	Facebook, Inc.	Facebook, Inc.	AS32934 Facebook, Inc.
1042	success		69.171.247.115	69.171.247.115	Canada	CA	ON	Ontario	Toronto	M5A	43.6532	-79.3832	America/Toronto	Facebook, Inc.	Facebook, Inc.	AS32934 Facebook, Inc.
1043	success		69.171.247.119	69.171.247.119	Canada	CA	ON	Ontario	Toronto	M5A	43.6532	-79.3832	America/Toronto	Facebook, Inc.	Facebook, Inc.	AS32934 Facebook, Inc.
1044	success		69.171.247.113	69.171.247.113	Canada	CA	ON	Ontario	Toronto	M5A	43.6532	-79.3832	America/Toronto	Facebook, Inc.	Facebook, Inc.	AS32934 Facebook, Inc.
1045	success		77.228.79.234	77.228.79.234	Spain	ES	MD	Madrid	Madrid	28001	40.4168	-3.70379	Europe/Madrid	Vodafone Espana S.A.U.	Tiger Stores Spain, S.L.	AS12430 VODAFONE ESPANA S.A.U.
1046	success		5.10.83.82	5.10.83.82	Netherlands	NL	NH	North Holland	Amsterdam	1012	52.3759	4.8975	Europe/Amsterdam	SoftLayer	Cognizant Technology Solutions - Demo Account	AS36351 SoftLayer Technologies Inc.
1047	success		186.53.90.100	186.53.90.100	Uruguay	UY	MO	Departamento de Montevideo	Montevideo	11800	-34.8921	-56.1944	America/Montevideo	Administracion Nacional de Telecomunicaciones	Administracion Nacional de Telecomunicaciones	AS6057 Administracion Nacional de Telecomunicaciones
